,Title,VideoID,ChannelID,Views,SubsCount,Views_to_Subs,Target,Cleaned_Titles
371,월급 250만원으로 가장 빨리 1억 모으는 법 (김경필 머니트레이너 풀버전),eGvbFhLWcWU,UCvil4OAt-zShzkKHsg9EQAw,1109285,2030000,0.5464458128078817,0,월급 250만원으로 가장 빨리 1억 모으는 법 김경필 머니트레이너 풀버전
372,콜롬비아 보고타에서 만원으로 얼마나 살 수 있을까? &amp; 보고타 여행 팁 - 세계여행 콜롬비아 🇨🇴 [52],p2IrYhWuXqM,UCWqWR1sFAz9UsjwkFHEkBsw,920776,477000,1.9303480083857443,1,콜롬비아 보고타에서 만원으로 얼마나 살 수 있을까 amp 보고타 여행 팁 세계여행 콜롬비아 52
373,100만원으로 시작해서 부자 될 수 있습니다. 이대로만 따라하세요 (실전 투자자 김종봉),WavkhLktyJI,UCDSj40X9FFUAnx1nv7gQhcA,189185,1330000,0.14224436090225565,0,100만원으로 시작해서 부자 될 수 있습니다 이대로만 따라하세요 실전 투자자 김종봉
374,"5만원으로 먹는 일주일 집밥 🍲 | 식비절약 | 비빔칼국수, 당근김밥, 소고기 부추말이, 아스파라거스 불고기, 맑은등뼈감자탕, 오이고추덮밥, 컵누들순두부찌개",kXy7zcJZAlg,UCmr3uYzuaW0DJVZbF7vC-QA,275938,364000,0.7580714285714286,0,5만원으로 먹는 일주일 집밥 식비절약 비빔칼국수 당근김밥 소고기 부추말이 아스파라거스 불고기 맑은등뼈감자탕 오이고추덮밥 컵누들순두부찌개
375,만원으로장보기 89 자취생 일주일반찬만들기 2년후 : 1주일 식단표 푸짐하게 먹는 집밥,f3lUKw0ZwJg,UC12BY9i1Lurqcvt-IZOpVvw,936179,390000,2.4004589743589744,1,만원으로장보기 89 자취생 일주일반찬만들기 2년후 1주일 식단표 푸짐하게 먹는 집밥
376,20살 비트코인 만원으로100만원 만들기 프로젝트 첫달,f_Q-sgzZaX4,UCFRFxvWoYEjBqlykCJ6HgPQ,44005,36,1222.361111111111,1,20살 비트코인 만원으로100만원 만들기 프로젝트 첫달
377,14억짜리 사업 단돈 200만원으로 해결한 양산시 직원 만나봄 #shorts / 스브스뉴스,dmxkLtsbtso,UCQabORQKQRHP-iUqe-xIFvg,50244,969000,0.05185139318885449,0,14억짜리 사업 단돈 200만원으로 해결한 양산시 직원 만나봄 shorts 스브스뉴스
378,"46,000원을 &#39;5만원&#39;으로 만드는 꿀팁",9COAdmDQeIE,UCJswSyP8FrKFAukRPbJ950A,1026285,738000,1.390630081300813,1,46 000원을 39 5만원 39 으로 만드는 꿀팁
380,"저라면 1,000만원으로 이렇게 돈 불립니다 (존리 3부)",KZCbqBc1Hlg,UCDSj40X9FFUAnx1nv7gQhcA,2610303,1330000,1.9626338345864662,1,저라면 1 000만원으로 이렇게 돈 불립니다 존리 3부
381,미국에서 단 돈 만원으로 방학동안 살아남는 만화,rWucZWl5-a0,UCR1FcgQRu2fO70ZjzgmfzBw,644927,447000,1.4427897091722595,1,미국에서 단 돈 만원으로 방학동안 살아남는 만화
382,전재산 80만원으로 시작해서 슈퍼카 180대 빌려주는 30살,cZeoVr0wVfk,UCBbJv4YWyu89pP1tg9laatw,117847,482000,0.24449585062240664,0,전재산 80만원으로 시작해서 슈퍼카 180대 빌려주는 30살
383,한달에 식비 5만원으로 사는 법 - 20대 1억 저축 도전 브이로그 35  #절약 #브이로그 #짠순이 #무지출 #1억모으기 #가계부 #집밥,QIDOOlYXdWk,UCzMWvGQ9twTU22UDEqi4YQA,40722,19400,2.0990721649484536,1,한달에 식비 5만원으로 사는 법 20대 1억 저축 도전 브이로그 35 절약 브이로그 짠순이 무지출 1억모으기 가계부 집밥
384,"14억짜리 양산시 사업, 단돈 200만원으로 해결한 직원 만나봄 / 스브스뉴스",qbYhaNGhq1c,UCQabORQKQRHP-iUqe-xIFvg,1222637,969000,1.2617512899896801,1,14억짜리 양산시 사업 단돈 200만원으로 해결한 직원 만나봄 스브스뉴스
385,&quot;단돈 10만원 정도만 있어도 1억 모은다? 적은 돈으로 쉽고 빠르게 부자되는 법 공개합니다&quot; 월급 250만원이어도 &#39;이 방법&#39;이면 1억 금방 모을 수 있어요 #김경필 #돈쭐남,d86E0MnIiVY,UCriq8I8GEESkQq0svX19oCw,1065594,391000,2.725304347826087,1,quot 단돈 10만원 정도만 있어도 1억 모은다 적은 돈으로 쉽고 빠르게 부자되는 법 공개합니다 quot 월급 250만원이어도 39 이 방법 39 이면 1억 금방 모을 수 있어요 김경필 돈쭐남
386,1000만원으로 50억을 번 의사가 알려주는 유망 주식 (성현우 의사 풀버전),bymFrd3Nbi8,UCvil4OAt-zShzkKHsg9EQAw,1634676,2030000,0.8052591133004926,0,1000만원으로 50억을 번 의사가 알려주는 유망 주식 성현우 의사 풀버전
387,"15만원으로 10억! 만든 쉬운 대장주 매매법, 이것만 알아도 부자됩니다 (대왕개미 홍인기 풀영상)",_oOi4JqpedM,UCFNvxbkVLERlXqoSRtZ8KVQ,269129,310000,0.868158064516129,1,15만원으로 10억 만든 쉬운 대장주 매매법 이것만 알아도 부자됩니다 대왕개미 홍인기 풀영상
388,고물가 시대 자취 식비절약 만원으로 일주일 반찬만들기(시장편),CDLQYKc1z14,UCGloQUvVcQ5UNMcpmyhkW_Q,156404,46900,3.3348400852878464,1,고물가 시대 자취 식비절약 만원으로 일주일 반찬만들기 시장편
389,만원으로 일주일 반찬 해결하기,NShmi9Q5W_I,UC0htUSwcxfSGNfK_5Q28JkA,10566978,2690000,3.9282446096654273,1,만원으로 일주일 반찬 해결하기
391,[하이라이트] 도쿄에서 로마까지 슝✈️💨 세븐틴의 수학여행 지금 바로 시작합니다🇮🇹 #highlight #나나투어with세븐틴 EP.1,WGB9hkVnu_o,UC78PMQprrZTbU0IlMDsYZPw,1552771,4080000,0.3805811274509804,0,하이라이트 도쿄에서 로마까지 슝 세븐틴의 수학여행 지금 바로 시작합니다 highlight 나나투어with세븐틴 EP 1
392,[GOING SEVENTEEN] EP.81 셉셉투어 #1 (TOUR SEV SEV #1),xgDMfMt7kDs,UCfkXDY7vwkcJ8ddFGz8KusA,3823873,10800000,0.3540623148148148,0,GOING SEVENTEEN EP 81 셉셉투어 1 TOUR SEV SEV 1
393,[하이라이트] Q. 세븐틴 이탈리아에서 뭐 하나요? A. 먹고🥪 놀고📸 게임해요🎮 #highlight #나나투어with세븐틴 EP.2,33jbsK3xa8Q,UC78PMQprrZTbU0IlMDsYZPw,1077942,4080000,0.2642014705882353,0,하이라이트 Q 세븐틴 이탈리아에서 뭐 하나요 A 먹고 놀고 게임해요 highlight 나나투어with세븐틴 EP 2
394,[하이라이트] 열정적 게임! 열정적 축제! 열정적 미션! 세븐틴 runnin’ too HOT🔥 #highlight #나나투어with세븐틴 EP.3,kSRGqwEWtCE,UC78PMQprrZTbU0IlMDsYZPw,697788,4080000,0.1710264705882353,0,하이라이트 열정적 게임 열정적 축제 열정적 미션 세븐틴 runnin too HOT highlight 나나투어with세븐틴 EP 3
395,[EP.03] 아우디즈의 찾아서 투어✈️ | 오이 샌드위치를 찾아서🥒🍞,Kg3iTsmok3k,UC9GtSLeksfK4yuJ_g1lgQbg,585153,5380000,0.10876449814126395,0,EP 03 아우디즈의 찾아서 투어 오이 샌드위치를 찾아서
396,런닝투어,ey4H7BY5CAI,UCaKod3X1Tn4c7Ci0iUKcvzQ,890850,3190000,0.27926332288401257,0,런닝투어
397,[하이라이트] 나나투어 그랜드 피날레✨ 함께여서 행복했던 우리들의 이탈리아💗 #highlight #나나투어with세븐틴 EP.6,2NZyYpZHKqk,UC78PMQprrZTbU0IlMDsYZPw,170523,4080000,0.04179485294117647,0,하이라이트 나나투어 그랜드 피날레 함께여서 행복했던 우리들의 이탈리아 highlight 나나투어with세븐틴 EP 6
398,"귀 열어, 핵심만 들어간다!! 📖 | 보라카이 호핑투어 |내돈내산후기|보자무싸|여행꿀팁|보라카이꿀팁|보라카이선셋세일링|보라카이보트투어|보라카이 픽업샌딩|커플 브이로그|동남아 여행",v35-MApkjww,UCjSj_rif-7Lpe40ZFQGhi8A,367,1230,0.2983739837398374,0,귀 열어 핵심만 들어간다 보라카이 호핑투어 내돈내산후기 보자무싸 여행꿀팁 보라카이꿀팁 보라카이선셋세일링 보라카이보트투어 보라카이 픽업샌딩 커플 브이로그 동남아 여행
399,[GOING SEVENTEEN] EP.82 셉셉투어 : 팔랑귀 여행 (TOUR SEV SEV : Gullibles’ Travels),cawv7OuaDY8,UCfkXDY7vwkcJ8ddFGz8KusA,3189532,10800000,0.29532703703703705,0,GOING SEVENTEEN EP 82 셉셉투어 팔랑귀 여행 TOUR SEV SEV Gullibles Travels
400,[1화 미방분] 여행의 시작은 어디부터다? 첫 독박 내기 스타트✈️#베트남 [#독박투어],9YSq1JdijUU,UCK299tM2j86pzJ2AyGQqX3A,24088,238000,0.10121008403361345,0,1화 미방분 여행의 시작은 어디부터다 첫 독박 내기 스타트 베트남 독박투어
401,독박투어 특) 볶음밥 먹다가도 게임함 [#독박투어] #베트남ㅣ1화-5,G4CnAfDeoAs,UCK299tM2j86pzJ2AyGQqX3A,18648,238000,0.07835294117647058,0,독박투어 특 볶음밥 먹다가도 게임함 독박투어 베트남 1화 5
402,종국이 말아주는 LA 투어에 술렁이는 장내,sFmAHh-dfik,UCnx4Fi4cmkLGDiFfZ311wWw,1501795,2600000,0.5776134615384615,0,종국이 말아주는 LA 투어에 술렁이는 장내
403,[NANA TOUR with SEVENTEEN] Preview Clip - EP6,OUBYEZqEISg,UCfkXDY7vwkcJ8ddFGz8KusA,210542,10800000,0.01949462962962963,0,NANA TOUR with SEVENTEEN Preview Clip EP6
404,[sub] ✈1회 선공개ㅣ네? 3분 후에 떠나야 된다고요?ㅣ✈나나투어 with 세븐틴,vpBgEYvNRvk,UCQ2O-iftmnlfrBuNsUUTofQ,1029787,6220000,0.16556061093247587,0,sub 1회 선공개 네 3분 후에 떠나야 된다고요 나나투어 with 세븐틴
405,이번 독박은 팀전으로 간다! 로띠 길게 자르기 [#독박투어] #말레이시아ㅣ시즌2 6-4,RmtqdNV-wxg,UCK299tM2j86pzJ2AyGQqX3A,23485,238000,0.0986764705882353,0,이번 독박은 팀전으로 간다 로띠 길게 자르기 독박투어 말레이시아 시즌2 6 4
406,[하이라이트] 게임은 열정적으로🔥 여행은 여유롭게☘️ 세봉이들의 ON &amp; OFF✨ #highlight #나나투어with세븐틴 EP.4,c2ffZeKEmBI,UC78PMQprrZTbU0IlMDsYZPw,426110,4080000,0.10443872549019607,0,하이라이트 게임은 열정적으로 여행은 여유롭게 세봉이들의 ON amp OFF highlight 나나투어with세븐틴 EP 4
407,[NANA TOUR with SEVENTEEN] Highlight,5MpgEUlt070,UCfkXDY7vwkcJ8ddFGz8KusA,1007377,10800000,0.09327564814814815,0,NANA TOUR with SEVENTEEN Highlight
408,술 한 병이 160만 원이라고? 역대급 식사 독박 온다 [#독박투어] #홍콩ㅣ시즌2 3화-1,rgyIJJPzaiQ,UCK299tM2j86pzJ2AyGQqX3A,20224,238000,0.08497478991596638,0,술 한 병이 160만 원이라고 역대급 식사 독박 온다 독박투어 홍콩 시즌2 3화 1
409,[sub] ✈2회 예고 l 그냥은 못 놀지ㅣ✈나나투어 with 세븐틴,wPX-GdolNuo,UCQ2O-iftmnlfrBuNsUUTofQ,352020,6220000,0.056594855305466235,0,sub 2회 예고 l 그냥은 못 놀지 나나투어 with 세븐틴
410,해외 인플루언서들의 서울투어ㅋㅋ,uVimrPCFyhA,UClpm-YbPhksdAH_bHJRq2yg,1008419,61700,16.343905996758508,1,해외 인플루언서들의 서울투어ㅋㅋ
411,[자막뉴스] 대형 여행사가 내놓은 &#39;초특가&#39; 여행…3개월 만에 뒤집어진 고객들 / JTBC News,t5k3H7ZwD0g,UCsU-I-vHLiaMfV_ceaYz5rQ,1076036,3260000,0.3300723926380368,0,자막뉴스 대형 여행사가 내놓은 39 초특가 39 여행 3개월 만에 뒤집어진 고객들 JTBC News
412,[#모아볼지도] 통독박 받고 여장까지?? 독박투어2 말레이시아 1편 게임 모음.ZIP 1탄 [#독박투어] #말레이시아ㅣ하이라이트 1편,Tn7LDVV8Yog,UCK299tM2j86pzJ2AyGQqX3A,4089,238000,0.017180672268907564,0,모아볼지도 통독박 받고 여장까지 독박투어2 말레이시아 1편 게임 모음 ZIP 1탄 독박투어 말레이시아 하이라이트 1편
413,제발 니들끼리 하라고 하니까 문자 보내자! 독박 손금 맞추기 [#독박투어] #사이판ㅣ시즌2 7화-2,zRHtx568YOw,UCK299tM2j86pzJ2AyGQqX3A,16699,238000,0.07016386554621849,0,제발 니들끼리 하라고 하니까 문자 보내자 독박 손금 맞추기 독박투어 사이판 시즌2 7화 2
414,독박즈 연예인 지인들 총 출동ㅋ 최악의 이미지 멤버는 누구? [#독박투어] #사이판ㅣ시즌2 8화-4,hPvIa-B3hoI,UCK299tM2j86pzJ2AyGQqX3A,12436,238000,0.05225210084033614,0,독박즈 연예인 지인들 총 출동ㅋ 최악의 이미지 멤버는 누구 독박투어 사이판 시즌2 8화 4
415,유세윤은 뭘 시킨거야? 나대다가 사고침 [#독박투어] #베트남ㅣ2화-4,JEHyX6Nv1rM,UCK299tM2j86pzJ2AyGQqX3A,26443,238000,0.11110504201680672,0,유세윤은 뭘 시킨거야 나대다가 사고침 독박투어 베트남 2화 4
416,"NMIXX 2차 월드투어 이슈, 그런데 이제 하루만에 끝내는... Marble O&#39;Clock EP.1 | PICK NMIXX",QB0N_3IxxAo,UCnUAyD4t2LkvW68YrDh7fDg,164160,2470000,0.06646153846153846,0,NMIXX 2차 월드투어 이슈 그런데 이제 하루만에 끝내는 Marble O 39 Clock EP 1 PICK NMIXX
417,[끝판토론] 윤석열 대통령 민생투어는 치외법권인가? 이런 대통령을 대체 어찌해야 할까?,kZno30QUaK8,UCgeOlLcX6PReHdWImEnUVTg,27506,750000,0.03667466666666667,0,끝판토론 윤석열 대통령 민생투어는 치외법권인가 이런 대통령을 대체 어찌해야 할까
418,꼬치 길이 제일 짧은 사람이 저녁 독박! 랜덤 사테 꼬치 고르기🍢 [#독박투어] #말레이시아ㅣ시즌2 5-1,Pha-gGZegtY,UCK299tM2j86pzJ2AyGQqX3A,9603,238000,0.04034873949579832,0,꼬치 길이 제일 짧은 사람이 저녁 독박 랜덤 사테 꼬치 고르기 독박투어 말레이시아 시즌2 5 1
419,여기 체중계가 왜 있어...? 모르지만 일단 체중계로 게임함 [#독박투어] #말레이시아ㅣ시즌2 4-2,goHaCmXIhPI,UCK299tM2j86pzJ2AyGQqX3A,6859,238000,0.028819327731092435,0,여기 체중계가 왜 있어 모르지만 일단 체중계로 게임함 독박투어 말레이시아 시즌2 4 2
420,&quot;직접 보니 더 멋진 곳&quot; 꼭! 가봐야하는 국내 당일치기 힐링 명소 | 혼자여행,X5lD8YImOMA,UC1UhY2_ytA9hPxN7m40JTaw,205888,61400,3.353224755700326,1,quot 직접 보니 더 멋진 곳 quot 꼭 가봐야하는 국내 당일치기 힐링 명소 혼자여행
421,[Jeans&#39; ZINE🐢] 다니엘의 힐링 여행 EP.1 모다니와 동물 친구들🐰🦙🐴🐕🐷 | NewJeans,waPS1dLcaxY,UCMki_UkHb4qSc0qyEcOHHJw,443019,6640000,0.06671972891566265,0,Jeans 39 ZINE 다니엘의 힐링 여행 EP 1 모다니와 동물 친구들 NewJeans
422,남녀가 함께 떠나는 2박 3일 힐링여행🏝️,_PzdsaXK3cM,UC5Ida86tt8QKa4Myw7idxNg,770788,1140000,0.6761298245614035,0,남녀가 함께 떠나는 2박 3일 힐링여행
423,아름다운 도시 구례에 다녀왔어요 🌿ㅣ쉼과 휴식이 있는 힐링 여행ㅣ구례 여행 브이로그ㅣ국내 여행지 추천,6xDohQMJNWM,UCy0229ISL-677SAuK_1In_A,470711,2540000,0.1853192913385827,0,아름다운 도시 구례에 다녀왔어요 쉼과 휴식이 있는 힐링 여행 구례 여행 브이로그 국내 여행지 추천
424,"짧은 힐링 여행 | 찐빵, 펜션, 장보기, 바베큐, 불멍 · Vlog",L6ObkDB-L90,UCowTHOjp47dzNxR8cz83LGA,661181,648000,1.020341049382716,1,짧은 힐링 여행 찐빵 펜션 장보기 바베큐 불멍 Vlog
425,나홀로 2박3일 진안 힐링 여행vlog,oGFtmSXWDQo,UCcpXmnQFXzRdChYn_cEgQpQ,71481,162000,0.44124074074074077,0,나홀로 2박3일 진안 힐링 여행vlog
426,"국내 숲캉스, 산캉스 1등 호텔 리조트는 어디? 힐링에는 무조건 여기!",e9AUcqK8TG8,UCZGYoRCH03Fk-LBiE9-BPSA,122845,75000,1.6379333333333332,1,국내 숲캉스 산캉스 1등 호텔 리조트는 어디 힐링에는 무조건 여기
427,[Jeans&#39; ZINE🐢] 다니엘의 힐링 여행 EP.2 나홀로 캠핑🏕🍳🎙 | NewJeans,J5LrBDQxaqU,UCMki_UkHb4qSc0qyEcOHHJw,273995,6640000,0.041264307228915664,0,Jeans 39 ZINE 다니엘의 힐링 여행 EP 2 나홀로 캠핑 NewJeans
428,"나혼자 1박2일 강릉 힐링 여행ㅣ순두부, 옹심이커피, 오징어순대, 바다열차, 시간박물관, 하슬라아트월드, 장칼국수",LzEzoHnEax0,UCcpXmnQFXzRdChYn_cEgQpQ,367397,162000,2.2678827160493826,1,나혼자 1박2일 강릉 힐링 여행 순두부 옹심이커피 오징어순대 바다열차 시간박물관 하슬라아트월드 장칼국수
429,외국보다 훨씬 더 멋진 대한민국 여행지 5곳 | 사진보다 실제로 가보면 더 좋은 곳,gJCnBgtvL80,UCNbIuApep1oY2qybB0t1IJQ,5869334,372000,15.777779569892473,1,외국보다 훨씬 더 멋진 대한민국 여행지 5곳 사진보다 실제로 가보면 더 좋은 곳
430,볼음도 힐링 여행스팟 모음zip | 국내여행 | 1박2일,7-X3Az991B8,UCzXNBo1PYNsqSrN19XK3hPw,492,19800,0.02484848484848485,0,볼음도 힐링 여행스팟 모음zip 국내여행 1박2일
431,강원 횡성ㅣ밥 3끼 + 숙박하는 비용이 2인 7만 8천원ㅣ국내여행 1박 3끼 먹는 저렴한 힐링 숲캉스 무장애여행지,J3utlxqnSbw,UCbrzXpTL8AQoiG7d-JSM3wg,1197476,277000,4.323018050541516,1,강원 횡성 밥 3끼 숙박하는 비용이 2인 7만 8천원 국내여행 1박 3끼 먹는 저렴한 힐링 숲캉스 무장애여행지
432,"vlog｜혼자 있고 싶을 때 떠나는, 1박 2일 군산 힐링 여행｜심리전문책방부터 장자도 대장봉까지｜나혼자 뚜벅이 군산여행｜하는사람er",IUeMReFmihc,UCyoHymeNEGHnSfNH033mf-A,21813,11600,1.8804310344827586,1,vlog 혼자 있고 싶을 때 떠나는 1박 2일 군산 힐링 여행 심리전문책방부터 장자도 대장봉까지 나혼자 뚜벅이 군산여행 하는사람er
433,"쉬고 싶을때 , 가볼만한 힐링여행!! 3000개의 빛과 함께하는 나라 가스가타이샤",wHl-uXMPbks,UCsNfSIKbJ9QBAegU-2BnlXA,408302,1050000,0.3888590476190476,0,쉬고 싶을때 가볼만한 힐링여행 3000개의 빛과 함께하는 나라 가스가타이샤
434,겨울에 &#39;따뜻한&#39; 천연수 온천이!? 당일치기 힐링 여행지 코스 | 뚜벅이 | 혼자여행,Y3SLsQchtBk,UC1UhY2_ytA9hPxN7m40JTaw,198097,61400,3.2263355048859936,1,겨울에 39 따뜻한 39 천연수 온천이 당일치기 힐링 여행지 코스 뚜벅이 혼자여행
435,&#39;15m 소나무&#39; 위를 걷고 바다도 보는! 이색적인 당일치기 힐링 여행지,XzdpYl90kz8,UC1UhY2_ytA9hPxN7m40JTaw,371590,61400,6.0519543973941365,1,39 15m 소나무 39 위를 걷고 바다도 보는 이색적인 당일치기 힐링 여행지
436,"국내여행 | 강진 힐링여행 🍃 (한옥민박, 전통찻집, 가우도 액티비티, 설록다원, 백운동원림, 다산초당, 민화박물관)",DgKLRlVSDlg,UCzRoNFPzlxRFcj5NCwfVVCw,7822,61200,0.12781045751633988,0,국내여행 강진 힐링여행 한옥민박 전통찻집 가우도 액티비티 설록다원 백운동원림 다산초당 민화박물관
437,국내여행 | 놓칠 수 없는 숨은 명소 5곳 추천 #힐링여행 #국내여행지추천,9vUeVeATbz4,UCFDI3Mp1LusbJ1E8u4qkoEg,3463,482,7.1846473029045645,1,국내여행 놓칠 수 없는 숨은 명소 5곳 추천 힐링여행 국내여행지추천
438,한국에서 발견한 눈 내리는 겨울 온천 ｜ 파라다이스 스파 도고,aRkh0LW91E8,UCcKjPSXKAYQqZkBmjyTAPXw,631873,11400,55.42745614035088,1,한국에서 발견한 눈 내리는 겨울 온천 파라다이스 스파 도고
439,만취한 두 여자사이에서 자야하는 한 남자의 이야기,Ntjx2IW44bU,UC5Ida86tt8QKa4Myw7idxNg,1207003,1140000,1.0587745614035087,1,만취한 두 여자사이에서 자야하는 한 남자의 이야기
440,"남녀가 함께 떠난 여행, 마지막 이야기",wG6YcXxppuE,UC5Ida86tt8QKa4Myw7idxNg,646036,1140000,0.566698245614035,0,남녀가 함께 떠난 여행 마지막 이야기
441,"마음이 힘들 때 내가 하는 것, 나 혼자 힐링 여행 🏡 나의 리틀 포레스트를 찾아서 - 경북 군위여행 (2)",JqmNZ2Hf0dQ,UCMzN9AyoUmilZrOnqZGL8oQ,17359,4200,4.133095238095238,1,마음이 힘들 때 내가 하는 것 나 혼자 힐링 여행 나의 리틀 포레스트를 찾아서 경북 군위여행 2
442,더블비 최초로 안싸우고 행복하게 해외 여행하는 힐링영상^^,XxykNTPeFk4,UCyCL5k8P1iUOc1EymhhMW1A,724692,1710000,0.42379649122807017,0,더블비 최초로 안싸우고 행복하게 해외 여행하는 힐링영상
443,박창근 넌(자작곡) 힐링여행 국민가수 #박창근노트,0JOBWUILU4E,UCi5wAuCacVjr5jhFE4_6vdg,5347,14300,0.37391608391608394,0,박창근 넌 자작곡 힐링여행 국민가수 박창근노트
444,eng) 방학기념 힐링여행 vlog🏕 : 일본의 감성 글램핑은 어떨까? (feat. 오카게요코초 먹거리 뿌수기🍵),i_BiSCKcAWQ,UCoQy2wS5aiKCk-rUXiLS-vQ,1409867,1040000,1.3556413461538461,1,eng 방학기념 힐링여행 vlog 일본의 감성 글램핑은 어떨까 feat 오카게요코초 먹거리 뿌수기
445,죽도록 힘들 때 찾는 힐링사찰여행지 추천 10곳/혼자 여행하기 좋은 사찰/우울할때 떠나는 사찰여행지/힐링하기 좋은 사찰/,3Kn7S_fcbUk,UCaopIZ_y8XxQfwsWSj1SeQw,666862,63900,10.436025039123631,1,죽도록 힘들 때 찾는 힐링사찰여행지 추천 10곳 혼자 여행하기 좋은 사찰 우울할때 떠나는 사찰여행지 힐링하기 좋은 사찰
446,[ENG SUB] 숲 속에서 힐링 제대로 되는 강원도 숙소 BEST 5 (Gangwon-do hotels and resorts in the forest),Dvyd8r-DUAI,UCj00eA-Q0lokXCA6JAa_grw,387232,136000,2.847294117647059,1,ENG SUB 숲 속에서 힐링 제대로 되는 강원도 숙소 BEST 5 Gangwon do hotels and resorts in the forest
447,[Autumn Break] Ep.1 떠나요 셋이서♪ 강.원.도의 힐링 여행! 이번 행선지는?!,2bXMKL048Fo,UCp-pqXsizklX3ZHvLxXyhxw,250675,1930000,0.12988341968911918,0,Autumn Break Ep 1 떠나요 셋이서 강 원 도의 힐링 여행 이번 행선지는
448,[4k 영상] 자연영상 / 힐링영상 / 아름다운 사이판 여행 바다풍경  / 랜선여행 / 고화질 테스트영상 / 카페 영상 / 힐링여행 / 해외여행 / 영상소스 - 엔티비스튜디오,ZqfOQaUg74s,UCmAWggZxcQw89aI7hxE9-7A,1228419,11200,109.68026785714285,1,4k 영상 자연영상 힐링영상 아름다운 사이판 여행 바다풍경 랜선여행 고화질 테스트영상 카페 영상 힐링여행 해외여행 영상소스 엔티비스튜디오
449,[셒센타] 힐링 여행! 셒센타 가을 캠핑 2편 | 셒센타 (SF9 CENTER); 떼인 꿈 받아드립니다 EP.18,1CT0IVc3w9k,UC8HNshpReWjQv1WpwzhPHjA,77557,1000000,0.077557,0,셒센타 힐링 여행 셒센타 가을 캠핑 2편 셒센타 SF9 CENTER 떼인 꿈 받아드립니다 EP 18
